Continente;Ordem continente;País;Ordem país;UF;Ordem UF;Via de acesso;Ordem via de acesso;ano;Mês;Ordem mês;Chegadas
Europa;6;Alemanha;4;Santa Catarina;24;Marítima;3;2015;novembro;11;0
Europa;6;Áustria;15;Santa Catarina;24;Marítima;3;2015;novembro;11;0
Europa;6;Bélgica;21;Santa Catarina;24;Marítima;3;2015;novembro;11;0
Europa;6;Dinamarca;57;Santa Catarina;24;Marítima;3;2015;novembro;11;0
Europa;6;Espanha;67;Santa Catarina;24;Marítima;3;2015;novembro;11;0
Europa;6;Finlândia;73;Santa Catarina;24;Marítima;3;2015;novembro;11;0
Europa;6;França;74;Santa Catarina;24;Marítima;3;2015;novembro;11;39
Europa;6;Grécia;81;Santa Catarina;24;Marítima;3;2015;novembro;11;0
Europa;6;Holanda;92;Santa Catarina;24;Marítima;3;2015;novembro;11;0
Europa;6;Hungria;94;Santa Catarina;24;Marítima;3;2015;novembro;11;0
Europa;6;Reino Unido/ Inglaterra;182;Santa Catarina;24;Marítima;3;2015;novembro;11;4
Europa;6;Irlanda;117;Santa Catarina;24;Marítima;3;2015;novembro;11;0
Europa;6;Itália;120;Santa Catarina;24;Marítima;3;2015;novembro;11;1
Europa;6;Noruega;164;Santa Catarina;24;Marítima;3;2015;novembro;11;0
Europa;6;Polônia;177;Santa Catarina;24;Marítima;3;2015;novembro;11;0
Europa;6;Portugal;179;Santa Catarina;24;Marítima;3;2015;novembro;11;0
Europa;6;República Tcheca;187;Santa Catarina;24;Marítima;3;2015;novembro;11;0
Europa;6;Rússia;190;Santa Catarina;24;Marítima;3;2015;novembro;11;0
Europa;6;Suécia;215;Santa Catarina;24;Marítima;3;2015;novembro;11;0
Europa;6;Suíça;216;Santa Catarina;24;Marítima;3;2015;novembro;11;2
Europa;6;Outros países;998;Santa Catarina;24;Marítima;3;2015;novembro;11;0
Oceania;7;Austrália;14;Santa Catarina;24;Marítima;3;2015;novembro;11;0
Oceania;7;Nova Zelândia;166;Santa Catarina;24;Marítima;3;2015;novembro;11;0
Oceania;7;Outros países;998;Santa Catarina;24;Marítima;3;2015;novembro;11;0
Continente não especificado;8;Países não especificados;999;Santa Catarina;24;Marítima;3;2015;novembro;11;0
África;1;África do Sul;2;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
África;1;Angola;6;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
África;1;Cabo Verde;35;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
África;1;Nigéria;162;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
África;1;Outros países;998;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
América Central e Caribe;2;Costa Rica;53;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
América Central e Caribe;2;Cuba;55;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
América Central e Caribe;2;Guatemala;84;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
América Central e Caribe;2;Panamá;170;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
América Central e Caribe;2;Outros países;998;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
América do Norte;3;Canadá;38;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
América do Norte;3;Estados Unidos;68;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
América do Norte;3;México;148;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
América do Sul;4;Argentina;11;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
América do Sul;4;Bolívia;26;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
América do Sul;4;Chile;42;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
América do Sul;4;Colômbia;48;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
América do Sul;4;Equador;63;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
América do Sul;4;Guiana Francesa;87;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
América do Sul;4;Paraguai;173;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
América do Sul;4;Peru;174;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
América do Sul;4;Guiana;86;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
América do Sul;4;Suriname;217;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
América do Sul;4;Uruguai;234;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
América do Sul;4;Venezuela;238;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
Ásia;5;China;43;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
Ásia;5;Índia;113;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
Ásia;5;Israel;119;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
Ásia;5;Japão;122;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
Ásia;5;Outros países;998;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
Europa;6;Alemanha;4;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
Europa;6;Áustria;15;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
Europa;6;Bélgica;21;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
Europa;6;Dinamarca;57;Santa Catarina;24;Marítima;3;2015;dezembro;12;2
Europa;6;Espanha;67;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
Europa;6;Finlândia;73;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
Europa;6;França;74;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
Europa;6;Grécia;81;Santa Catarina;24;Marítima;3;2015;dezembro;12;1
Europa;6;Holanda;92;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
Europa;6;Hungria;94;Santa Catarina;24;Marítima;3;2015;dezembro;12;1
Europa;6;Reino Unido/ Inglaterra;182;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
Europa;6;Irlanda;117;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
Europa;6;Itália;120;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
Europa;6;Noruega;164;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
Europa;6;Polônia;177;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
Europa;6;Portugal;179;Santa Catarina;24;Marítima;3;2015;dezembro;12;1
Europa;6;República Tcheca;187;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
Europa;6;Rússia;190;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
Europa;6;Suécia;215;Santa Catarina;24;Marítima;3;2015;dezembro;12;2
Europa;6;Suíça;216;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
Europa;6;Outros países;998;Santa Catarina;24;Marítima;3;2015;dezembro;12;1
Oceania;7;Austrália;14;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
Oceania;7;Nova Zelândia;166;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
Oceania;7;Outros países;998;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
Continente não especificado;8;Países não especificados;999;Santa Catarina;24;Marítima;3;2015;dezembro;12;0
África;1;África do Sul;2;Santa Catarina;24;Terrestre;2;2015;janeiro;1;0
África;1;Angola;6;Santa Catarina;24;Terrestre;2;2015;janeiro;1;0
África;1;Cabo Verde;35;Santa Catarina;24;Terrestre;2;2015;janeiro;1;0
África;1;Nigéria;162;Santa Catarina;24;Terrestre;2;2015;janeiro;1;0
África;1;Outros países;998;Santa Catarina;24;Terrestre;2;2015;janeiro;1;2
América Central e Caribe;2;Costa Rica;53;Santa Catarina;24;Terrestre;2;2015;janeiro;1;0
América Central e Caribe;2;Cuba;55;Santa Catarina;24;Terrestre;2;2015;janeiro;1;0
América Central e Caribe;2;Guatemala;84;Santa Catarina;24;Terrestre;2;2015;janeiro;1;0
América Central e Caribe;2;Panamá;170;Santa Catarina;24;Terrestre;2;2015;janeiro;1;0
América Central e Caribe;2;Outros países;998;Santa Catarina;24;Terrestre;2;2015;janeiro;1;1
América do Norte;3;Canadá;38;Santa Catarina;24;Terrestre;2;2015;janeiro;1;2
América do Norte;3;Estados Unidos;68;Santa Catarina;24;Terrestre;2;2015;janeiro;1;13
América do Norte;3;México;148;Santa Catarina;24;Terrestre;2;2015;janeiro;1;4
América do Sul;4;Argentina;11;Santa Catarina;24;Terrestre;2;2015;janeiro;1;33836
América do Sul;4;Bolívia;26;Santa Catarina;24;Terrestre;2;2015;janeiro;1;4
América do Sul;4;Chile;42;Santa Catarina;24;Terrestre;2;2015;janeiro;1;45
América do Sul;4;Colômbia;48;Santa Catarina;24;Terrestre;2;2015;janeiro;1;5
América do Sul;4;Equador;63;Santa Catarina;24;Terrestre;2;2015;janeiro;1;2
América do Sul;4;Guiana Francesa;87;Santa Catarina;24;Terrestre;2;2015;janeiro;1;0
América do Sul;4;Paraguai;173;Santa Catarina;24;Terrestre;2;2015;janeiro;1;386
América do Sul;4;Peru;174;Santa Catarina;24;Terrestre;2;2015;janeiro;1;7
América do Sul;4;Guiana;86;Santa Catarina;24;Terrestre;2;2015;janeiro;1;0
América do Sul;4;Suriname;217;Santa Catarina;24;Terrestre;2;2015;janeiro;1;0
América do Sul;4;Uruguai;234;Santa Catarina;24;Terrestre;2;2015;janeiro;1;1
América do Sul;4;Venezuela;238;Santa Catarina;24;Terrestre;2;2015;janeiro;1;0
Ásia;5;China;43;Santa Catarina;24;Terrestre;2;2015;janeiro;1;0
Ásia;5;Índia;113;Santa Catarina;24;Terrestre;2;2015;janeiro;1;0
Ásia;5;Israel;119;Santa Catarina;24;Terrestre;2;2015;janeiro;1;6
Ásia;5;Japão;122;Santa Catarina;24;Terrestre;2;2015;janeiro;1;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Terrestre;2;2015;janeiro;1;0
Ásia;5;Outros países;998;Santa Catarina;24;Terrestre;2;2015;janeiro;1;27
Europa;6;Alemanha;4;Santa Catarina;24;Terrestre;2;2015;janeiro;1;29
Europa;6;Áustria;15;Santa Catarina;24;Terrestre;2;2015;janeiro;1;1
Europa;6;Bélgica;21;Santa Catarina;24;Terrestre;2;2015;janeiro;1;1
Europa;6;Dinamarca;57;Santa Catarina;24;Terrestre;2;2015;janeiro;1;3
Europa;6;Espanha;67;Santa Catarina;24;Terrestre;2;2015;janeiro;1;10
Europa;6;Finlândia;73;Santa Catarina;24;Terrestre;2;2015;janeiro;1;0
Europa;6;França;74;Santa Catarina;24;Terrestre;2;2015;janeiro;1;6
Europa;6;Grécia;81;Santa Catarina;24;Terrestre;2;2015;janeiro;1;0
Europa;6;Holanda;92;Santa Catarina;24;Terrestre;2;2015;janeiro;1;2
Europa;6;Hungria;94;Santa Catarina;24;Terrestre;2;2015;janeiro;1;0
Europa;6;Reino Unido/ Inglaterra;182;Santa Catarina;24;Terrestre;2;2015;janeiro;1;7
Europa;6;Irlanda;117;Santa Catarina;24;Terrestre;2;2015;janeiro;1;1
Europa;6;Itália;120;Santa Catarina;24;Terrestre;2;2015;janeiro;1;8
Europa;6;Noruega;164;Santa Catarina;24;Terrestre;2;2015;janeiro;1;2
Europa;6;Polônia;177;Santa Catarina;24;Terrestre;2;2015;janeiro;1;1
Europa;6;Portugal;179;Santa Catarina;24;Terrestre;2;2015;janeiro;1;0
Europa;6;República Tcheca;187;Santa Catarina;24;Terrestre;2;2015;janeiro;1;1
Europa;6;Rússia;190;Santa Catarina;24;Terrestre;2;2015;janeiro;1;0
Europa;6;Suécia;215;Santa Catarina;24;Terrestre;2;2015;janeiro;1;2
Europa;6;Suíça;216;Santa Catarina;24;Terrestre;2;2015;janeiro;1;9
Europa;6;Outros países;998;Santa Catarina;24;Terrestre;2;2015;janeiro;1;1
Oceania;7;Austrália;14;Santa Catarina;24;Terrestre;2;2015;janeiro;1;7
Oceania;7;Nova Zelândia;166;Santa Catarina;24;Terrestre;2;2015;janeiro;1;0
Oceania;7;Outros países;998;Santa Catarina;24;Terrestre;2;2015;janeiro;1;0
Continente não especificado;8;Países não especificados;999;Santa Catarina;24;Terrestre;2;2015;janeiro;1;10
África;1;África do Sul;2;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
África;1;Angola;6;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
África;1;Cabo Verde;35;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
África;1;Nigéria;162;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
África;1;Outros países;998;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;2
América Central e Caribe;2;Costa Rica;53;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
América Central e Caribe;2;Cuba;55;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
América Central e Caribe;2;Guatemala;84;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
América Central e Caribe;2;Panamá;170;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
América Central e Caribe;2;Outros países;998;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;1
América do Norte;3;Canadá;38;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
América do Norte;3;Estados Unidos;68;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;2
América do Norte;3;México;148;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;2
América do Sul;4;Argentina;11;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;19673
América do Sul;4;Bolívia;26;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;1
América do Sul;4;Chile;42;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;54
América do Sul;4;Colômbia;48;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;1
América do Sul;4;Equador;63;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;1
América do Sul;4;Guiana Francesa;87;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
América do Sul;4;Paraguai;173;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;202
América do Sul;4;Peru;174;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;2
América do Sul;4;Guiana;86;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
América do Sul;4;Suriname;217;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
América do Sul;4;Uruguai;234;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;9
América do Sul;4;Venezuela;238;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
Ásia;5;China;43;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
Ásia;5;Índia;113;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
Ásia;5;Israel;119;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;17
Ásia;5;Japão;122;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;1
Ásia;5;República da Coreia;184;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
Ásia;5;Outros países;998;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;4
Europa;6;Alemanha;4;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;13
Europa;6;Áustria;15;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;3
Europa;6;Bélgica;21;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
Europa;6;Dinamarca;57;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
Europa;6;Espanha;67;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;9
Europa;6;Finlândia;73;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
Europa;6;França;74;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;7
Europa;6;Grécia;81;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
Europa;6;Holanda;92;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;5
Europa;6;Hungria;94;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
Europa;6;Reino Unido/ Inglaterra;182;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;8
Europa;6;Irlanda;117;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
Europa;6;Itália;120;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;5
Europa;6;Noruega;164;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;2
Europa;6;Polônia;177;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
Europa;6;Portugal;179;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
Europa;6;República Tcheca;187;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
Europa;6;Rússia;190;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
Europa;6;Suécia;215;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
Europa;6;Suíça;216;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;9
Europa;6;Outros países;998;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
Oceania;7;Austrália;14;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
Oceania;7;Nova Zelândia;166;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
Oceania;7;Outros países;998;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;1
Continente não especificado;8;Países não especificados;999;Santa Catarina;24;Terrestre;2;2015;fevereiro;2;0
África;1;África do Sul;2;Santa Catarina;24;Terrestre;2;2015;março;3;0
África;1;Angola;6;Santa Catarina;24;Terrestre;2;2015;março;3;0
África;1;Cabo Verde;35;Santa Catarina;24;Terrestre;2;2015;março;3;0
África;1;Nigéria;162;Santa Catarina;24;Terrestre;2;2015;março;3;0
África;1;Outros países;998;Santa Catarina;24;Terrestre;2;2015;março;3;0
América Central e Caribe;2;Costa Rica;53;Santa Catarina;24;Terrestre;2;2015;março;3;2
América Central e Caribe;2;Cuba;55;Santa Catarina;24;Terrestre;2;2015;março;3;0
América Central e Caribe;2;Guatemala;84;Santa Catarina;24;Terrestre;2;2015;março;3;0
América Central e Caribe;2;Panamá;170;Santa Catarina;24;Terrestre;2;2015;março;3;0
América Central e Caribe;2;Outros países;998;Santa Catarina;24;Terrestre;2;2015;março;3;0
América do Norte;3;Canadá;38;Santa Catarina;24;Terrestre;2;2015;março;3;0
América do Norte;3;Estados Unidos;68;Santa Catarina;24;Terrestre;2;2015;março;3;2
América do Norte;3;México;148;Santa Catarina;24;Terrestre;2;2015;março;3;0
América do Sul;4;Argentina;11;Santa Catarina;24;Terrestre;2;2015;março;3;5490
América do Sul;4;Bolívia;26;Santa Catarina;24;Terrestre;2;2015;março;3;0
América do Sul;4;Chile;42;Santa Catarina;24;Terrestre;2;2015;março;3;3
América do Sul;4;Colômbia;48;Santa Catarina;24;Terrestre;2;2015;março;3;2
América do Sul;4;Equador;63;Santa Catarina;24;Terrestre;2;2015;março;3;0
América do Sul;4;Guiana Francesa;87;Santa Catarina;24;Terrestre;2;2015;março;3;0
América do Sul;4;Paraguai;173;Santa Catarina;24;Terrestre;2;2015;março;3;97
América do Sul;4;Peru;174;Santa Catarina;24;Terrestre;2;2015;março;3;2
América do Sul;4;Guiana;86;Santa Catarina;24;Terrestre;2;2015;março;3;0
América do Sul;4;Suriname;217;Santa Catarina;24;Terrestre;2;2015;março;3;0
América do Sul;4;Uruguai;234;Santa Catarina;24;Terrestre;2;2015;março;3;5
América do Sul;4;Venezuela;238;Santa Catarina;24;Terrestre;2;2015;março;3;0
Ásia;5;China;43;Santa Catarina;24;Terrestre;2;2015;março;3;0
Ásia;5;Índia;113;Santa Catarina;24;Terrestre;2;2015;março;3;0
Ásia;5;Israel;119;Santa Catarina;24;Terrestre;2;2015;março;3;0
Ásia;5;Japão;122;Santa Catarina;24;Terrestre;2;2015;março;3;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Terrestre;2;2015;março;3;0
Ásia;5;Outros países;998;Santa Catarina;24;Terrestre;2;2015;março;3;2
Europa;6;Alemanha;4;Santa Catarina;24;Terrestre;2;2015;março;3;16
Europa;6;Áustria;15;Santa Catarina;24;Terrestre;2;2015;março;3;0
Europa;6;Bélgica;21;Santa Catarina;24;Terrestre;2;2015;março;3;0
Europa;6;Dinamarca;57;Santa Catarina;24;Terrestre;2;2015;março;3;0
Europa;6;Espanha;67;Santa Catarina;24;Terrestre;2;2015;março;3;2
Europa;6;Finlândia;73;Santa Catarina;24;Terrestre;2;2015;março;3;0
Europa;6;França;74;Santa Catarina;24;Terrestre;2;2015;março;3;2
Europa;6;Grécia;81;Santa Catarina;24;Terrestre;2;2015;março;3;0
Europa;6;Holanda;92;Santa Catarina;24;Terrestre;2;2015;março;3;2
Europa;6;Hungria;94;Santa Catarina;24;Terrestre;2;2015;março;3;1
Europa;6;Reino Unido/ Inglaterra;182;Santa Catarina;24;Terrestre;2;2015;março;3;1
Europa;6;Irlanda;117;Santa Catarina;24;Terrestre;2;2015;março;3;0
Europa;6;Itália;120;Santa Catarina;24;Terrestre;2;2015;março;3;6
Europa;6;Noruega;164;Santa Catarina;24;Terrestre;2;2015;março;3;0
Europa;6;Polônia;177;Santa Catarina;24;Terrestre;2;2015;março;3;1
Europa;6;Portugal;179;Santa Catarina;24;Terrestre;2;2015;março;3;2
Europa;6;República Tcheca;187;Santa Catarina;24;Terrestre;2;2015;março;3;4
Europa;6;Rússia;190;Santa Catarina;24;Terrestre;2;2015;março;3;0
Europa;6;Suécia;215;Santa Catarina;24;Terrestre;2;2015;março;3;0
Europa;6;Suíça;216;Santa Catarina;24;Terrestre;2;2015;março;3;3
Europa;6;Outros países;998;Santa Catarina;24;Terrestre;2;2015;março;3;1
Oceania;7;Austrália;14;Santa Catarina;24;Terrestre;2;2015;março;3;0
Oceania;7;Nova Zelândia;166;Santa Catarina;24;Terrestre;2;2015;março;3;0
Oceania;7;Outros países;998;Santa Catarina;24;Terrestre;2;2015;março;3;0
Continente não especificado;8;Países não especificados;999;Santa Catarina;24;Terrestre;2;2015;março;3;0
África;1;África do Sul;2;Santa Catarina;24;Terrestre;2;2015;abril;4;0
África;1;Angola;6;Santa Catarina;24;Terrestre;2;2015;abril;4;0
África;1;Cabo Verde;35;Santa Catarina;24;Terrestre;2;2015;abril;4;0
África;1;Nigéria;162;Santa Catarina;24;Terrestre;2;2015;abril;4;0
África;1;Outros países;998;Santa Catarina;24;Terrestre;2;2015;abril;4;0
América Central e Caribe;2;Costa Rica;53;Santa Catarina;24;Terrestre;2;2015;abril;4;0
América Central e Caribe;2;Cuba;55;Santa Catarina;24;Terrestre;2;2015;abril;4;0
América Central e Caribe;2;Guatemala;84;Santa Catarina;24;Terrestre;2;2015;abril;4;0
América Central e Caribe;2;Panamá;170;Santa Catarina;24;Terrestre;2;2015;abril;4;0
América Central e Caribe;2;Outros países;998;Santa Catarina;24;Terrestre;2;2015;abril;4;0
América do Norte;3;Canadá;38;Santa Catarina;24;Terrestre;2;2015;abril;4;0
América do Norte;3;Estados Unidos;68;Santa Catarina;24;Terrestre;2;2015;abril;4;2
América do Norte;3;México;148;Santa Catarina;24;Terrestre;2;2015;abril;4;0
América do Sul;4;Argentina;11;Santa Catarina;24;Terrestre;2;2015;abril;4;2058
América do Sul;4;Bolívia;26;Santa Catarina;24;Terrestre;2;2015;abril;4;2
América do Sul;4;Chile;42;Santa Catarina;24;Terrestre;2;2015;abril;4;3
